ambient_temperature,solar_irradiance,ac_voltage
32.35718585414885,804.2333401359813,447.7002620497614
19.1606352463836,470.14583927861514,444.60889562975706
21.931246397674165,670.1694260177701,468.43780846138856
17.89394077101627,746.8985849378649,417.67159788212086
36.87028170265697,1064.2883246911433,417.36541957596484
26.749149038684173,935.097255264672,496.5054908826023
41.37495331061379,705.1172409394027,448.2548664687776
22.294146512367035,1016.5930544700067,462.61781231471264
39.01304336069103,221.855920013393,448.60508424483686
34.204663159215926,293.5319917068279,427.00905183317207
30.588467280213862,700.6106393538289,419.13503355501473
20.160087038895917,799.5323044129859,422.25697348056656
40.92041395677151,905.0753018875243,417.42584709376393
33.58124364121674,283.22252727689494,477.84091661052565
38.69428766614666,760.0796464603192,408.7794840729671
21.94465403009124,1071.5803407735166,439.08612093803276
20.568354726800546,515.3321759994623,494.8614281389353
36.32681464086624,901.9562002403402,457.1953288735256
29.744408751355422,836.3789571280817,404.75086129754845
37.047482871797996,264.1054194591338,412.0460128207546
29.831733046719982,339.9157807995739,444.96299696639653
28.479184244501404,1088.928208327478,415.87806446311595
26.69599752054743,514.1384607861308,492.35021478527557
18.419102758029027,1083.6868057704378,415.7311218851981
42.77076639139433,501.4180448335487,485.43073884064864
28.944617241513168,301.3376173058314,429.902118098504
19.71915891273841,994.0831454013713,480.0189381948881
31.70100507545142,997.669390660953,496.30928671329366
44.52725805822979,527.8970317623593,472.7081551267274
32.32348700824459,610.2755191613654,406.06512198974076
42.64963118625869,1135.375081491928,457.3092858239546
40.89470276712363,317.98616350543045,446.7185506476062
43.88529279046202,991.2992126079346,458.80228369446274
33.80416730010034,1170.8608734311758,481.56302560435626
41.66226173595888,565.4024645143868,465.1625267731345
34.330042073191805,493.54081542285894,409.87339677460227
31.79626196835187,886.0687071970043,444.68409777102164
16.951957991467555,1068.791381899564,409.38270377191617
20.14215315894666,857.3350081837305,441.69993235318657
23.042136483196913,643.1342541422423,484.0150900610189
31.308074799292836,543.7403804654956,448.78399922605945
21.758736831319567,1199.1603305797848,443.7637121418164
41.266715439863006,243.9894643130988,477.5898410540221
41.964091251603065,764.7611040971908,468.80425897716526
41.36858712415136,683.4069968111776,408.84842708855876
36.34310715219585,899.3158040367027,433.5260531498791
24.764559757377448,1025.5818415264525,459.26750157263626
44.45240133816437,299.11778726177454,413.1920494573942
19.941865855894434,1023.4989762734324,462.4861828617978
40.58103874397087,472.4564329690355,416.17292350956205
34.46182719497945,640.2260854674555,470.5847567014373
35.06295365639901,1072.354718518235,475.08111560630374
15.435900372991496,1175.8175927012908,437.2797831069083
42.19558549325129,997.1156624147121,417.7497070664492
35.87479967922073,794.8936456451275,467.06020511219737
34.54562235622042,322.08257502829997,457.3405195270523
36.79938911490788,1011.9555757412897,406.0897777049664
21.065019421140775,424.0983826647914,477.5502171680908
40.985572344838765,1101.9102065361126,428.64020198350545
22.81885602004307,357.61242102170024,439.64771442506947
30.896733428930673,367.0862937026506,429.73903358454197
34.083718116110646,610.4696740543156,420.45685579829626
27.460956354906624,341.5162713118684,423.90207948727834
38.06926812062474,1121.4664756092684,482.20048385344603
17.64369620540006,1148.1984843402738,441.2742302878833
36.154144587641554,1162.6991032665342,489.6940782881843
29.714008140879223,457.2682294758286,402.0459630878836
43.863305177067325,379.6101051280673,477.2598503816108
17.188566188394585,347.5715361838471,430.8608068599472
19.94498769645073,761.4211678351733,448.97330855024643
41.69029048842793,836.400706116512,411.74414134750344
44.583129512617134,438.78625232908735,452.97451705307793
16.763167818913608,1061.3499464854426,481.96108565600184
22.340817867211165,269.73211006210556,464.35633458521284
20.88149554198114,252.05174831957171,406.24506218345925
36.12308277250588,463.11880044930314,456.2272706805077
35.61908852305159,946.2360676537868,471.52430487292946
39.406586872157206,867.2808262218832,462.3122353179396
39.92083207465038,1108.7644904113718,483.62580476596816
21.202613505845108,492.9765111476612,492.2378597342454
17.203986287065245,1016.6481166838727,499.0687346144025
26.916635081686852,309.55875961750303,477.0765609169677
16.45189119225633,938.5749265120452,402.4789765301578
30.871146808966806,908.29565199141,406.9206970369651
27.72496686931066,375.0790880571901,489.6325791804784
40.06786900809061,202.82139746267663,445.9775897148465
15.561819931626117,750.3103581349893,442.90193481650255
38.970715958968825,626.5003830890072,490.6996201890965
19.41534913763103,811.5357203577419,426.94418303527095
41.35415583009258,297.23241334710207,443.2317998777815
39.583186553064095,756.004685284736,462.885960270949
19.220440180085713,585.0704231838389,487.61416388839814
25.39755049086044,419.72077179895643,426.6686550772082
41.233514157348424,336.095765324212,493.4979358355906
20.047400169902197,1083.0676948241335,467.04078937994944
43.642906008239756,833.8567042807646,479.15299837446355
22.596167962672517,843.7500624395844,491.72098593665675
44.09638556894616,1170.631392834474,424.4494207930913
33.11528747293221,957.4835413137658,403.2920773840125
44.589288016906195,465.95889002604287,465.60993462796193
44.1844367706236,396.0208656448648,429.8965965750201
42.02324634115797,401.0626860561734,428.547668798172
43.60676528546782,704.8529594958566,460.5358452430952
16.741096665279176,1120.8327205084897,497.0370638822567
23.597396705938824,304.7934759079894,439.4302019617363
15.706022810319336,264.59194490713946,412.8318091304136
17.326569712728507,694.4253719751089,405.0099068536124
16.7388824583821,684.1790416180811,436.99396666827465
27.263455885264854,312.0302939448218,402.75714254056334
42.36225948374138,337.7559399827388,464.89012522878545
29.71243428434194,617.9147703873141,487.4046835634755
30.166131563684736,709.714435299268,429.5027465394341
43.14844980176957,262.7567893784622,468.38285787244456
20.016354441096382,590.9149945722845,471.70494298768233
25.18476586664333,664.8613954877228,448.640798957431
24.482052146062962,1000.3436712184632,421.60601420908927
34.2581046674654,810.6729419123562,496.14673050500573
38.49371635260072,479.8960464615081,476.8174945917049
38.30809661030615,1086.642484064573,405.78552326703704
18.58404492906118,599.5786687777622,417.0411623880844
22.93870647946452,1097.069606731142,466.4848485877571
23.511559759016535,440.0183634374797,403.4079238556278
37.55150816115983,892.7342448839073,408.6800664560016
31.47453678286481,849.1286677486167,479.9505067274472
21.10692043076154,570.412586616786,416.3919919229458
34.2408685091089,825.3543909722708,430.128418249048
16.737592915168655,407.7536125702569,432.92619821907715
18.457217475413163,1061.8227347032625,407.3317753825394
29.07930950938467,327.22185445813983,451.81467291436786
31.696271051953666,847.3024434969838,401.1260915953053
33.50553332127149,735.1879080827115,459.1372941618564
33.274749251903295,970.3785737465216,460.57110182363135
25.23808869027461,1115.797620384291,425.4807414233882
26.79898256849054,788.5426789930897,426.083504410656
29.58310793542782,415.2682848062034,438.9730962658396
26.933417965496805,426.27054255051314,491.84548502049023
41.60166961880472,1003.6403194633539,483.85895009979686
20.793222437455178,704.0510895089133,474.1418579347336
37.59080848653066,575.4140413083874,450.4516928040445
17.72012899292437,600.8247346803523,440.60013376588284
39.186035685029864,971.493022361966,448.87098483919186
28.208180886691963,374.4003409108233,453.18441217246004
16.474648682632974,839.0562465179008,442.0929197234623
26.294386514867448,827.0658405844079,468.66145976343404
35.4737828719876,1178.0995240960594,489.34239104283637
26.991052983019387,219.19510274851865,441.2372511416153
38.58783381895013,616.9966341180002,492.6037345986486
28.92650975541182,309.5476088568337,473.1359333830901
32.08312577049266,544.8033069108914,458.01716818044684
35.43376851451127,231.12047432970766,426.91665487959466
39.78170811158073,1094.3057931944825,409.20905384652696
25.62986466261105,616.896198436519,461.9538967231924
30.270290734880952,261.5837223614908,454.11926263693846
32.345494157335786,243.59132450075586,434.3812920990234
24.674657605569543,538.5291939895637,400.74945063970495
28.066144966166505,547.690338225513,414.6175963542548
29.147190656132143,495.76554554859626,499.19650171897007
16.97905293228444,1057.1008706971197,473.39300900478463
31.651891605780506,1159.3576846230721,428.4685425318872
18.556644079545556,923.59598315859,422.8271384713206
44.16604832080186,207.74935866465887,413.92720806951894
33.43733976083597,1186.5012472367957,459.0488692899827
39.85946378735826,643.1833825584157,475.6066885128862
29.032779837676124,1124.9040583696788,478.1501450138954
34.02609485156205,949.799618294609,486.1291795391619
29.276495949632853,239.10475895042788,482.49089466420764
33.23642881974272,462.1459410619635,415.21570025580877
17.041457579319392,932.7514576802911,463.2888666800693
15.948852900842594,787.1856300452285,444.97451961732315
38.174667244620935,745.9504537711774,415.1407080119168
32.49418704149427,1122.7508470488126,490.76863032832586
25.980476341728526,340.9153608498657,455.5836186773839
32.77619052362448,991.3428926511511,403.07216199599435
34.81749702484355,487.10888967490166,458.4062948400082
34.97067127718406,510.71562806839904,404.39571309483665
31.55093508116164,562.4162781483271,475.6333665309164
42.94061449772678,1171.515264765775,425.77305431595215
38.06657356634109,285.79353536855916,457.4356651056086
34.39271623410639,402.59533292866047,405.0227263370863
32.83378993594424,668.0142755270441,466.18348473285187
28.964896963725003,972.2776499979165,417.4833044379351
23.022641213330115,455.5407190690381,406.37168314639973
23.382654321067776,656.3090258587914,462.4886918747231
28.3060826904033,626.0450234707159,429.7604607400772
28.78233049213813,907.9189174711449,488.829328175357
42.68780871999124,772.4499510455543,431.7286494094424
15.614375446032605,406.85817791338627,432.7100222075392
19.792819535123982,1016.9638511975746,470.24657758877606
19.524509661151967,880.9286399908354,443.86142227704283
35.3612865298851,1108.2228974543816,408.7431545032064
37.927859989246166,735.2104044774314,475.4587957943207
31.726603434276196,790.0204190460333,418.2621834334133
18.623470776582337,414.7851019816547,461.1010739659333
18.382218871811943,1046.1566265935649,410.0193566458229
25.389742559569644,341.30279072484245,473.3774489231172
17.15534720604596,923.6524071514572,414.7582182566201
44.52331854972313,1098.673017395149,432.73330182535375
38.527629074830536,737.1626832978543,476.33324199486856
40.25535900931533,241.11714814560963,469.59759352602106
43.89016832631735,1013.7413288163763,428.0220439848931
42.9932546307754,1190.0984770049213,453.3282034690401
16.279260804206828,562.7178227598534,435.92944576055146
39.47306367398062,615.887342496256,472.86157723298265
42.13018244767639,835.5221093679816,495.24228985795185
17.615289942371803,723.0435707640036,430.600107846593
27.470251603706572,581.5585303677034,458.2191926853902
24.75571010909061,810.0399786574021,490.96405059748656
19.57360311579402,381.60979848097156,423.90130529698854
37.985427592553194,436.27811150912794,492.3541926515069
33.33949284079466,896.1572141577668,496.27005678885774
29.16082254791438,450.8086319442675,459.01318376350787
32.95111885137212,1126.327173936008,456.97156213471885
42.65373138771497,762.0803746611098,467.0597584418467
32.45370016921216,553.9169895005281,473.87808328050806
30.72751736913594,395.6123791519767,415.19767942218414
42.352117829605916,574.170586261117,451.9309810432268
38.44609884443444,987.805545758244,494.8765244389359
18.565971248304425,621.5730494155804,422.99285724432957
20.56782716012322,823.2945324343675,447.2746360365471
27.522556040784615,1106.5504399261968,457.96530330012865
35.82061942565876,1123.2594335699794,462.83406787853204
21.75153274508277,767.5694019522583,499.8142256373732
20.290968025337182,700.2165022865306,467.62685099746807
34.640853724462815,207.72456113698982,495.3436738651575
16.20320524684787,276.97038758056993,459.63046233761963
33.31898239726538,911.5531749336034,486.65821871927875
34.02092543880446,280.94826998700034,413.1626338509153
29.701055866344177,606.005607370498,495.01941407797995
24.557131731257194,673.1143286215249,403.96702414731425
35.05178914795525,227.91206159007032,498.4523280649024
40.92425846887497,729.6776680615296,442.1221409919329
43.66910185339243,502.82446599853097,407.60847126135917
44.368329576306934,300.54015329593034,412.3132104496412
39.84248736721379,404.44499034828505,464.63220599027835
22.196788784151003,266.72208744259734,478.4481327792587
37.998561408469286,471.2161480395693,421.50087109929535
23.556568670339104,344.4033199130073,436.7598443346302
25.384410386902182,302.47844728416624,496.52935111988995
35.07588204849148,666.9175558565669,491.57684519736654
44.502996738860745,557.0407760176017,443.0579239600585
37.56301171555551,803.8000369324415,482.1145300530899
27.68533100976305,918.4700730036787,451.884358390093
35.72061522978611,953.5792321072312,409.57738504248226
18.51514535978645,290.422583648999,487.5183304647997
44.63027531460254,527.0509423277224,443.64116894399996
22.269450355115367,1095.751348660242,432.0218163111096
38.07091106412645,466.9184350140595,487.8536730753282
44.73196407899515,505.3586672497969,459.02643516539035
24.552895698769852,313.70098082973345,439.5816124747532
36.262518901895454,907.859924432742,439.52414067728915
24.5911504475684,1103.2818117687632,417.19898266077547
15.085731146156506,1037.4666520436372,423.4296207213902
15.111219139229316,443.7292375192496,421.64802303775144
35.84845423606895,439.0679120375667,493.41295991367025
20.187173548560416,701.0790483345748,434.42085205488263
38.36624299227395,967.6450710251029,476.21041328802283
21.541545460523963,301.56894722494644,410.40812511632606
30.370960007737697,661.3337718063456,415.473494791853
28.12260186835808,442.7617392099402,409.5764825314118
19.442778212132193,1025.58364936114,414.581649668687
22.027605850327628,288.5609504960484,484.81156490476593
41.489401968752546,288.06866008269185,416.4989308452357
22.64628191293333,943.1156858477641,447.83572108737536
20.399035421117908,324.5844668427124,439.01935925966933
26.736121225280336,710.4913900113,423.9469137690356
27.62021523987891,340.6700811003794,438.7841949068945
22.515485418968222,828.5058334719206,447.8779092532283
35.68348413253271,634.832518101912,412.82040707370084
37.68155854282044,231.36002618130595,444.4191881768395
36.132900042713125,749.2495266298217,409.950626904092
34.995610290260885,200.37005655146504,412.0995567662443
17.72638680633942,482.21163558367004,403.5229228677345
27.82233403189506,990.0611115788384,451.80680478823757
35.849956883236416,547.7903448796882,483.5697153912835
27.36475017082134,247.28289582266586,445.5495761665318
30.925775343771043,337.1923419852541,428.90723453047616
23.20025073872344,735.1733455383401,405.4158998538708
35.847449734630715,958.2369648211396,419.5861282031037
16.013308304696675,1157.7965324371048,434.03114002076927
39.58182955293252,481.2882852118961,443.1760075422502
24.004037174044907,805.7262883378842,414.69945138173455
40.48374327564079,263.4694636702453,477.41552087420513
23.881711336802216,970.7453826309053,408.6188075859598
37.56040563044396,1016.700208387276,403.3932293950422
16.030877973723623,263.5117579083718,471.8382988980467
42.7830135886323,792.0436371331945,427.50132400146
36.98043717116455,842.943947272233,489.21223031626045
44.13754500405535,873.7431926712757,421.06313101789704
16.413536393669595,347.57541284997956,425.21481387306494
22.478074549406816,997.4930251522022,442.1985960713305
30.562133977161132,1019.4876385001876,492.9780656995712
28.51170475623723,961.1669721591476,424.6629763067206
33.81025382407946,779.5091019336771,453.8604352453579
25.92915535445311,413.8427070274853,498.75101771242913
36.34460057327047,668.48116209172,405.5017428503123
16.146374019458413,899.6620187487088,435.9492361116059
36.06701861178024,965.578935073079,428.14599021905644
22.352493768751188,667.943824290459,421.0257737114937
40.99909288508424,551.7136159057582,487.65289188939613
43.34916899761361,1112.8427646833009,402.873795465232
44.64157926161008,812.9847486619857,402.884174740706
20.88164128949056,857.9430454568942,469.33267747842933
37.85388209599288,831.4791761696603,422.52268626033003
37.87640215957417,371.1416235769694,454.6316660842114
21.150482616964418,349.1139028782672,451.4028319960587
26.394635572415815,602.4556401500846,478.9381978158325
25.84664896707516,1002.1548337615126,493.40890502842035
40.81235570210134,226.37118157850847,465.2260024565058
29.269478946197445,701.8838633667208,430.1145407637598
17.45038270226459,242.04397784661438,498.1390083334101
25.975224361579023,760.4726210017736,488.59690590572166
22.557940224453485,814.4636872611238,401.25740367433707
36.42934032268175,336.71536173077493,454.7121796690612
23.05675969370747,205.10949668190165,471.90618442576465
15.436183033630158,364.24830985567337,445.0127493751412
38.46071722823075,1135.0549601113325,449.0421039669628
44.68894160566556,566.8571183909901,425.70906093610125
37.9949879599352,401.8938877761998,488.88969217045997
25.1204600891444,1037.8866295790585,436.49946441177116
35.71570466121241,675.5261449211092,436.3303513535378
26.348532488366928,218.48203400301685,484.05712713872776
33.92404448736352,1040.8676943165458,401.14890611879497
29.39326376069568,1186.8555173273276,477.50247039150497
22.80678800754128,476.01685547474506,474.6803969073707
18.31045344312259,811.1971448227673,473.68783975159073
39.76711273909847,438.6563433623963,476.88001328244576
31.476840694891322,549.688157703159,447.6284685256353
15.970451506540051,719.0047184607047,420.4996423832718
27.97165985423876,1132.832825000344,471.50089073252377
33.80791690869948,502.4669259940208,428.13408588375006
33.50220409932173,546.9886635157832,433.51692069780734
25.121642118521045,447.7905338752515,430.0755290927278
43.56313097777439,583.7926420694189,451.5946980328966
34.266502893167285,983.6979761144145,498.271663201333
36.02579713459484,782.3829700298716,425.78963923424124
38.022866759382126,294.40343022138285,476.014818972111
39.88501192876632,465.6424460298116,463.145952924511
36.905012564052164,727.3887669980536,414.16005466401157
28.93576864863845,274.27361216149495,447.4563521412271
20.483867655612393,256.52804718732375,459.8928006928867
35.814129382375384,330.65839232611654,464.00447527540297
36.99514441223309,576.0534983899768,468.31467456746736
32.54856662782013,1079.7064426581637,422.4114311664114
31.721157537693063,880.0873777839682,417.73512964512014
16.454980394534328,792.6990390063297,426.1904249977208
32.798929365295415,984.2891150581434,460.52210373346804
26.808635338149713,617.3167115617782,491.091646451465
27.583378403346817,576.0930127291542,426.8952306845895
29.826132236551693,344.92706197374946,456.9759500548729
22.056037741532386,306.5596625158708,465.1844550290452
38.487054627004994,1195.5923035607811,481.7231679985832
27.914103715846498,306.3352408513226,435.8269260564237
17.025626869614875,643.2350146453214,465.5248484499724
44.40370953794393,661.2917223916063,460.65628379341933
42.40179061894335,587.8564687297437,453.3442265205373
26.585083141439874,271.89702542165566,400.352755503397
34.59098022575176,564.1573986044663,485.10943156970825
27.615250151299072,1030.2588940054288,487.3193596020554
34.2153499158448,279.4448456021644,476.3392718957413
37.945005330893956,1136.2670828889802,495.4449606471777
43.9900933743481,717.7509591517147,459.41747112087506
22.182847357495568,482.97595543245444,406.0850651547987
38.346918454644864,1160.0632295913215,480.0226420741412
25.4433335914004,371.9795262849545,487.3826474855739
42.2694382944821,575.4173387485832,458.0313943991633
24.968991876320988,303.2942893909393,463.00544301113916
23.166648559634652,402.5026902888434,479.57658657397013
26.314597521218595,555.9236901322661,409.4936393098676
43.48828141699009,718.6490226916034,458.8631853949415
26.754418439199952,947.2755123456775,467.1724449926488
35.49786083728395,506.5779939338922,493.68889265477316
33.26575471258511,802.083133107056,420.3116707903955
22.353388757889988,780.5454241479155,418.6765411358411
18.955105849622345,1144.709812513961,463.09190569473816
44.85552163159857,1036.220703507593,470.7741567698966
25.520354976380183,908.5505905729061,476.1771194186186
26.916848768024252,961.6534521907745,407.9564756895328
23.60162446935209,1082.9151205727326,479.13958126599465
30.939608696283138,589.6553344794717,425.9741486025846
21.907876061791793,970.2579557417616,443.568056683011
25.45568827630109,264.22749303399223,414.1624975769197
28.94744453751207,883.8598038156697,494.3589059033
27.033435519788704,1045.8682809619672,433.5256364885457
34.57143911262288,406.3511966602336,416.0957301891263
22.77867996157446,949.7947241823906,483.6585748468232
15.395090551354395,1133.8793679342625,427.978774782663
17.737083500689273,975.11412243098,421.864160807339
30.869455401174136,347.4775196520384,488.3817677745508
44.027846922026164,675.1878595119081,412.2911838474338
36.94129123982857,262.99512917864126,489.0909615396621
19.545159305281153,881.3442748870008,422.1847464581091
42.71500822663006,549.2134137840417,431.7771731332945
24.438540384437264,1169.6444776655594,489.6560593581823
31.19758297911707,218.7790799839973,498.88009883309724
26.882045141818075,1112.8990345460834,405.87133472212236
31.75074744556966,292.3861884594683,447.0994008931547
21.124401665600576,954.7031825759158,407.927949189694
26.86416546652518,676.7659522631893,491.6958970564363
40.857120805275166,254.67795395216402,416.2133830195206
20.733455931963107,277.8006571220593,446.5560215027588
17.132040375522706,291.186450336723,446.81779744840514
43.906421888698915,353.097400835297,482.9803791103758
24.46504183305491,427.4846663551765,404.44673336318516
24.37389709255894,555.2483693994177,429.59289153624593
33.098794394815016,434.29792252590744,484.57166932358336
30.072702471477665,808.6303621363348,425.32404875594614
33.02613537964395,224.7407430289407,425.78732711528295
40.75825586873073,640.9819795342464,488.0909001402256
30.88636915545407,995.567239379199,463.89002503176715
21.988462592470547,684.7424547149703,419.94267024479257
18.585139003667365,950.2770725502419,423.8670052142338
44.646393516235335,261.34222218595863,427.6798758944414
34.28231537699711,454.9886525788828,441.53551874504035
44.649728972777964,230.58254808844418,429.229848546944
